book_id,user_id,rating
3219,1924983,336
3220,2811320,438
3221,2670491,376
3222,2675129,405
3223,2258491,374
3224,1705930,351
3225,2818257,330
3226,3420713,375
3227,2841716,384
3228,2209804,428
3229,2304850,364
3230,3942078,453
3231,2920483,370
3232,2678701,408
3233,3638151,400
3234,1980204,402
3235,3000185,376
3236,2382907,376
3237,1696588,401
3238,2408354,326
3239,2359560,381
3240,2913186,388
3241,3224401,455
3242,3277244,421
3243,2570062,399
3244,2597704,415
3245,3499755,353
3246,2630296,397
3247,2549499,371
3248,2265549,445
3249,2889712,389
3250,1373536,339
3251,2716767,344
3252,2514432,405
3253,2054700,313
3254,2094531,378
3255,2021860,383
3256,2244840,339
3257,2453882,392
3258,2266218,384
3259,2550445,353
3260,3140786,367
3261,2406544,322
3262,2179309,377
3263,2978967,366
3264,2575619,401
3265,2558706,379
3266,3426636,415
3267,2678483,354
3268,1797882,344
3269,2257489,388
3270,3031684,403
3271,2384322,329
3272,3002247,319
3273,2247984,338
3274,1808484,401
3275,3527329,477
3276,2888908,388
3277,2437253,414
3278,2657981,406
3279,2612408,418
3280,2593925,392
3281,3620125,383
3282,2997283,447
3283,2579062,322
3284,2478201,341
3285,3122127,330
3286,1946568,346
3287,2230980,405
3288,3454180,351
3289,2673164,318
3290,2186027,368
3291,2320368,364
3292,3385662,446
3293,2275617,375
3294,2247350,413
3295,3079662,369
3296,1144812,341
3297,3168877,366
3298,2648653,424
3299,2272655,345
3300,2516563,371
3301,2927347,403
3302,2473349,412
3303,2732835,418
3304,1988324,374
3305,2397194,360
3306,2489885,389
3307,2246440,407
3308,2222215,415
3309,2723051,423
3310,2155192,356
3311,1809655,396
3312,2441394,361
3313,2046725,387
3314,1769312,359
3315,1862940,365
3316,2699956,369
3317,2557639,411
3318,2766793,388
3319,2915068,402
3320,2303639,335
3321,1708607,413
3322,2073626,336
3323,2961739,401
3324,2390840,352
3325,2622602,427
3326,2683301,395
3327,2755511,345
3328,2972325,332
3329,2371386,324
3330,2303463,408
3331,2755211,387
3332,3184437,375
3333,1791460,371
3334,2395519,380
3335,2060317,372
3336,2612260,392
3337,2833770,413
3338,1795244,403
3339,3041774,384
3340,2062911,350
3341,3038207,437
3342,2246806,401
3343,2091159,326
3344,3376537,438
3345,3084440,421
3346,2303659,386
3347,3352688,381
3348,2590694,425
3349,2198392,414
3350,2529193,407
3351,2811178,402
3352,2192097,361
3353,2421695,421
3354,2367634,367
3355,2529196,399
3356,1947031,380
3357,2238461,391
3358,3454161,454
3359,2446128,379
3360,2450761,368
3361,2587983,374
3362,2514078,397
3363,2344837,394
3364,2154602,347
3365,2786722,383
3366,2351658,400
3367,2330115,392
3368,2737539,392
3369,2963198,383
3370,2835826,410
3371,2520207,365
3372,3013935,399
3373,2231215,337
3374,1991401,359
3375,1720907,336
3376,2621507,418
3377,2706623,392
3378,3057479,425
3379,2503444,371
3380,2454551,383
3381,2683180,408
3382,2711265,426
3383,2494512,304
3384,3330797,400
3385,2446056,399
3386,2212034,370
3387,2015235,395
3388,2539348,379
3389,3867277,339
3390,2333719,413
3391,2487218,352
3392,2923727,409
3393,2532389,385
3394,2197097,374
3395,1921324,465
3396,1958075,452
3397,2829732,375
3398,2706954,413
3399,2498053,418
3400,1823664,381
3401,2338915,353
3402,3146014,405
3403,2277250,402
3404,2522027,382
3405,3469280,397
3406,1931220,341
3407,2303055,373
3408,2836025,433
3409,2586686,315
3410,2840300,401
3411,2521123,377
3412,1862679,358
3413,2986680,399
3414,2208829,394
3415,2794520,384
3416,2461252,334
3417,1475436,388
3418,3096310,408
3419,2608911,398
3420,2981929,395
3421,2789410,415
3422,3304427,357
3423,2818501,372
3424,3724564,411
3425,1627997,382
3426,3295752,360
3427,2182346,352
3428,1838560,387
3429,2033907,361
3430,2736775,367
3431,2341291,375
3432,2478780,388
3433,1910219,346
3434,3231030,395
3435,2696809,417
3436,2611575,406
3437,2732162,396
3438,3414474,308
3439,2360184,361
3440,2321188,372
3441,3131072,427
3442,1796077,377
3443,2149289,336
3444,2315980,387
3445,2457504,370
3446,2804303,362
3447,3166349,409
3448,2664738,399
3449,2421594,427
3450,1841293,367
3451,1849627,433
3452,2444794,343
3453,3467142,385
3454,2414048,406
3455,1784127,373
3456,1536196,362
3457,2302758,421
3458,3147421,364
3459,2574933,406
3460,3090744,384
3461,2615140,381
3462,2957121,410
3463,2998354,430
3464,2280957,380
3465,3430894,381
3466,2251995,373
3467,2983120,399
3468,2416209,365
3469,2396604,397
3470,2328789,414
3471,2526574,367
3472,2071204,435
3473,2865759,410
3474,3263788,413
3475,2137963,354
3476,1916448,356
3477,1962161,348
3478,3076099,409
3479,1743847,312
3480,2814329,413
3481,2534528,329
3482,2964462,388
3483,3453068,418
3484,2743611,412
3485,2427541,400
3486,2610364,345
3487,2976746,342
3488,2337451,426
3489,2502954,404
3490,3045832,400
3491,1967007,451
3492,2439958,372
3493,2058079,396
3494,2980884,391
3495,2698209,329
3496,2495372,409
3497,2658760,410
3498,2242949,412
3499,3038057,359
3500,2626684,389
3501,1969852,359
3502,2260042,376
3503,2414028,364
3504,1894094,369
3505,2034237,407
3506,2821505,371
3507,3024671,409
3508,2249764,390
3509,2496190,426
3510,2229781,376
3511,1809963,383
3512,2584884,355
3513,2199064,384
3514,2432910,391
3515,1906048,351
3516,2297023,353
3517,2467749,396
3518,2423169,374
3519,1663870,417
3520,2208784,449
3521,2493297,432
3522,2607668,384
3523,2507133,400
3524,2054595,399
3525,2189019,360
3526,3159524,422
3527,2971948,424
3528,2323654,403
3529,2967984,399
3530,2240533,372
3531,2459445,406
3532,3018763,398
3533,2693682,383
3534,3139303,434
3535,2572897,408
3536,2556538,403
3537,2594929,400
3538,2920235,350
3539,3118223,426
3540,1708544,387
3541,2617733,389
3542,2262894,386
3543,2619502,384
3544,2209107,423
3545,2499177,405
3546,1860302,386
3547,2627340,412
3548,2929090,419
3549,3111803,366
3550,1577328,249
3551,2408851,367
3552,2740619,354
3553,2884523,377
3554,3585710,439
3555,1708211,336
3556,2061087,371
3557,2956646,419
3558,3523779,402
3559,2241151,381
3560,1301005,377
3561,1845048,374
3562,2383626,397
3563,2919425,427
3564,2485213,371
3565,2401975,391
3566,1938415,391
3567,1975242,345
3568,1848579,359
3569,2174047,349
3570,2406461,377
3571,2899862,435
3572,2403066,382
3573,2438257,386
3574,2393033,307
3575,3254062,415
3576,3286957,376
3577,2633076,382
3578,2439361,411
3579,2441817,353
3580,2052025,363
3581,1943673,369
3582,2502370,408
3583,2469843,358
3584,2672081,392
3585,2248578,373
3586,2161831,414
3587,2872183,357
3588,1932988,397
3589,3480912,380
3590,2229715,389
3591,2289763,408
3592,3287924,392
3593,1550441,395
3594,2868781,431
3595,1760867,386
3596,2748093,424
3597,2386415,360
3598,2024496,362
3599,2237814,375
3600,1859552,377
3601,3017385,412
3602,2764921,405
3603,2529826,409
3604,2287640,400
3605,2297838,390
3606,2807997,402
3607,3857392,426
3608,2160832,358
3609,2390812,394
3610,1659540,322
3611,1856705,379
3612,2318794,387
3613,1632665,402
3614,1946079,354
3615,2148146,385
3616,2361891,357
3617,2777011,370
3618,2343169,340
3619,2866840,391
3620,2241487,362
3621,2556680,394
3622,2464880,397
3623,3036789,331
3624,3164100,394
3625,2006131,387
3626,2391056,364
3627,2981014,431
3628,2814614,473
3629,2865879,398
3630,1774931,333
3631,2375347,411
3632,2435515,406
3633,3562044,407
3634,1571667,345
3635,2271827,427
3636,2691566,375
3637,2564832,340
3638,1723086,357
3639,3073435,413
3640,2383847,375
3641,2159981,344
3642,2327875,347
3643,1793760,378
3644,2543882,375
3645,2848979,412
3646,1655490,380
3647,2741598,388
3648,2388958,387
3649,3188524,377
3650,1901549,411
3651,3000369,393
3652,2930181,378
3653,2346821,382
3654,2907488,395
3655,3577758,394
3656,1756092,300
3657,1932682,360
3658,3113371,423
3659,2442767,383
3660,1918735,465
3661,2757323,395
3662,3068297,424
3663,2570457,390
3664,3109295,388
3665,3371132,427
3666,3101977,393
3667,2743273,362
3668,2853157,393
3669,2938164,403
3670,2763561,391
3671,2639523,405
3672,1743642,410
3673,2379701,420
3674,2485815,422
3675,2799675,383
3676,2441559,353
3677,2990400,435
3678,1478941,361
3679,2299024,429
3680,1854681,363
3681,2586003,349
3682,2412206,374
3683,2462781,379
3684,2481191,387
3685,2272590,369
3686,2570245,355
3687,2495753,399
3688,2482890,408
3689,2693106,430
3690,3379371,408
3691,2297485,376
3692,1779093,422
3693,2917659,414
3694,2872668,398
3695,2434303,409
3696,2534770,407
3697,2945665,422
3698,2953539,443
3699,2339080,392
3700,2206946,378
3701,3929367,324
3702,2477574,375
3703,1512117,376
3704,3903377,411
3705,2455014,400
3706,3152626,412
3707,2741601,406
3708,1886484,369
3709,2823705,372
3710,2738884,409
3711,2506935,378
3712,2497314,410
3713,2001325,369
3714,2296845,381
3715,2431274,381
3716,2937746,376
3717,2644904,368
3718,2379019,398
3719,2849222,370
3720,2459603,386
3721,2547932,326
3722,2257835,438
3723,2102411,374
3724,1825752,329
3725,3206915,415
3726,2060761,374
3727,2416702,390
3728,2379439,382
3729,2069445,346
3730,2115795,354
3731,2906559,419
3732,3477978,422
3733,2367125,404
3734,2745938,355
3735,2534262,376
3736,3128665,432
3737,2897626,395
3738,2749563,413
3739,1972571,397
3740,2876427,412
3741,2766780,384
3742,2376544,399
3743,2617301,403
3744,2326222,407
3745,2038386,382
3746,1670684,407
3747,2404641,388
3748,3279292,399
3749,3691967,425
3750,2642123,397
3751,1763291,347
3752,3125915,420
3753,2152510,472
3754,2497625,417
3755,2217183,383
3756,2740582,370
3757,2337304,352
3758,2175276,399
3759,2892421,406
3760,2348770,341
3761,2339956,416
3762,2731344,383
3763,2430927,376
3764,1997878,395
3765,3189405,411
3766,2253299,366
3767,2181561,379
3768,3012300,401
3769,2586672,375
3770,3583273,425
3771,2944129,388
3772,2498894,425
3773,2564611,355
3774,2002113,418
3775,2398074,428
3776,2761943,389
3777,3447599,398
3778,3610924,404
3779,2935364,373
3780,2451383,351
3781,3063354,355
3782,2281199,398
3783,3143959,352
3784,2993496,387
3785,2418339,380
3786,2650391,408
3787,2749535,353
3788,1823945,361
3789,2528952,406
3790,2567364,368
3791,2361323,361
3792,1590205,347
3793,3067394,401
3794,1845791,393
3795,2094193,374
3796,2660166,407
3797,2112136,332
3798,3243885,432
3799,2808851,369
3800,3155933,364
3801,2425832,398
3802,2619797,366
3803,2306647,376
3804,2444546,373
3805,2039170,399
3806,2322970,357
3807,2908354,373
3808,1935146,424
3809,2211071,417
3810,2729235,380
3811,2237678,390
3812,2126330,366
3813,3517247,405
3814,2378891,429
3815,2797866,362
3816,3457237,405
3817,2744972,421
3818,2361787,409
3819,2488543,431
3820,2453256,407
3821,2267483,394
3822,2648177,424
3823,2549872,373
3824,2430815,400
3825,3067430,432
3826,2308766,380
3827,3070256,418
3828,1932409,401
3829,2503953,386
3830,1962794,390
3831,1856951,357
3832,2346629,364
3833,2435457,378
3834,2112920,395
3835,1806014,399
3836,3013803,426
3837,1581481,371
3838,2744627,382
3839,2486992,409
3840,2779456,348
3841,2607491,399
3842,2825840,370
3843,2641605,371
3844,2333542,403
3845,2694169,346
3846,2879557,318
3847,2533669,394
3848,3488331,394
3849,2334978,412
3850,2708173,377
3851,2491157,415
3852,3355680,432
3853,2633980,397
3854,3153529,357
3855,3448871,403
3856,1212186,343
3857,3071027,405
3858,3405938,409
3859,2866731,424
3860,2535644,421
3861,1908715,391
3862,2593981,398
3863,3740191,401
3864,3025669,371
3865,2650107,375
3866,2291577,352
3867,2155874,377
3868,2214343,399
3869,2375990,357
3870,2556608,399
3871,1970158,386
3872,2764802,398
3873,2784344,409
3874,2266798,346
3875,2699365,411
3876,1926615,379
3877,2002034,294
3878,2555200,368
3879,2970185,360
3880,3166377,355
3881,2953471,401
3882,2367746,335
3883,2004129,370
3884,1809640,393
3885,2504313,455
3886,2088433,378
3887,2703326,411
3888,2952377,369
3889,2437375,387
3890,2969782,404
3891,2798662,325
3892,2024314,355
3893,2596390,371
3894,2631516,385
3895,2801699,358
3896,2147868,363
3897,2777750,405
3898,2248466,363
3899,2403892,370
3900,2773693,430
3901,2958693,366
3902,2744487,421
3903,2319706,379
3904,1632983,383
3905,1883798,377
3906,2501503,398
3907,2135547,402
3908,1946988,367
3909,2891973,407
3910,2607723,401
3911,1959314,408
3912,2050574,338
3913,1745346,408
3914,2757519,371
3915,2419827,399
3916,2337700,400
3917,3031111,410
3918,2001826,356
3919,2577286,372
3920,2795722,427
3921,2263335,384
3922,2473620,401
3923,2463765,421
3924,2155764,369
3925,2495227,384
3926,2894283,442
3927,2900349,415
3928,2347497,388
3929,1789107,382
3930,2266642,369
3931,3012947,400
3932,2152973,418
3933,2208993,357
3934,2332844,402
3935,2394508,394
3936,2724366,420
3937,2187268,345
3938,2309950,363
3939,2589963,339
3940,2660408,387
3941,2881493,406
3942,2803894,424
3943,2622061,373
3944,2932667,367
3945,2627532,384
3946,2355237,430
3947,2375858,391
3948,2221202,375
3949,2778605,374
3950,2966730,320
3951,2502917,427
3952,2206121,430
3953,2329736,440
3954,2205036,389
3955,2096768,368
3956,3049749,353
3957,1963638,378
3958,2415905,395
3959,2912934,393
3960,2399426,375
3961,1959454,349
3962,2287472,391
3963,2142570,407
3964,2180040,401
3965,2530112,396
3966,1676423,360
3967,3040968,375
3968,3388074,389
3969,3290331,390
3970,2852389,393
3971,3125467,359
3972,3133543,419
3973,2440743,374
3974,2052998,395
3975,3550308,416
3976,2684191,360
3977,3129755,396
3978,2458818,400
3979,1688987,302
3980,3298087,366
3981,3344661,408
3982,2390798,394
3983,2727808,404
3984,2892561,426
3985,1855450,361
3986,2142469,396
3987,2344492,347
3988,2635217,440
3989,2655479,385
3990,2381380,374
3991,2618292,360
3992,2517413,366
3993,2389929,351
3994,2899143,382
3995,2806626,414
3996,3357401,397
3997,1397958,333
3998,1765616,340
3999,2417923,395
4000,2913956,426
4001,2589269,366
4002,3130067,401
4003,3022592,400
4004,2395794,422
4005,1993838,340
4006,2991023,407
4007,2608043,360
4008,3182973,365
4009,1644505,253
4010,2892775,412
4011,2736938,349
4012,2566494,392
4013,2228687,356
4014,2246930,390
4015,2727567,417
4016,1799313,359
4017,2766869,413
4018,2619251,387
4019,2290290,421
4020,1949905,320
4021,2349819,336
4022,2278530,368
4023,3155710,399
4024,3603584,388
4025,2372165,385
4026,2662080,419
4027,1491421,390
4028,2600089,356
4029,2264717,402
4030,2570726,391
4031,1968510,377
4032,2526029,399
4033,3165862,352
4034,2270426,387
4035,2787409,423
4036,2882484,375
4037,2175512,384
4038,3497199,413
4039,1966099,316
4040,2600792,389
4041,2420277,400
4042,2006978,402
4043,2745025,427
4044,2389637,406
4045,2725806,190
4046,2815900,439
4047,2171732,416
4048,2538997,398
4049,2983855,382
4050,2442238,422
4051,1831484,322
4052,1950593,335
4053,3173877,408
4054,2748087,425
4055,1586425,387
4056,3014099,424
4057,1641956,354
4058,2223675,372
4059,2683595,359
4060,3317347,346
4061,2215504,432
4062,2901221,393
4063,3322668,408
4064,2032257,397
4065,2238420,377
4066,2552863,382
4067,2063654,400
4068,2163063,401
4069,2603905,407
4070,2144434,391
4071,2274518,357
4072,2959223,377
4073,3371206,388
4074,3247043,420
4075,2410695,428
4076,2551671,358
4077,3180496,409
4078,2417791,396
4079,2344455,413
4080,1869606,375
4081,1281750,321
4082,3754803,395
4083,2309760,400
4084,2206415,391
4085,2045594,360
4086,2785657,342
4087,2673891,353
4088,2995206,395
4089,2268778,379
4090,2590014,401
4091,2666349,384
4092,2114497,399
4093,2852901,372
4094,2410269,384
4095,2116044,370
4096,1222861,363
4097,2476997,360
4098,2042104,337
4099,2691670,392
4100,1641624,313
4101,2177317,384
4102,3828669,404
4103,1483507,387
4104,2707847,416
4105,2562213,423
4106,1705888,370
4107,3529451,423
4108,1538339,373
4109,3019209,426
4110,2248691,394
4111,1982590,399
4112,2619406,393
4113,2654986,380
4114,2441023,301
4115,2619052,417
4116,2278237,375
4117,1935487,377
4118,2336795,405
4119,2709767,405
4120,2380920,394
4121,2001791,383
4122,2228715,411
4123,2355513,347
4124,1922378,380
4125,2694792,410
4126,2829897,395
4127,1995876,371
4128,2300913,350
4129,2223968,367
4130,1588461,320
4131,1956771,404
4132,2710669,400
4133,2159353,360
4134,3011691,405
4135,3358202,384
4136,2913700,340
4137,1645226,350
4138,2304838,381
4139,1496550,354
4140,1964293,389
4141,2535216,344
4142,3067577,395
4143,3324667,387
4144,2737386,360
4145,2119267,350
4146,2239087,368
4147,2434845,335
4148,2517711,385
4149,2211911,404
4150,2465297,428
4151,2880382,387
4152,2728747,375
4153,2379684,396
4154,1658648,421
4155,2721505,386
4156,3025183,376
4157,2611552,408
4158,2820862,345
4159,2095202,363
4160,2671333,359
4161,2516254,350
4162,2078114,409
4163,2960835,420
4164,1647446,319
4165,3632431,389
4166,2450274,342
4167,2640599,367
4168,2283073,366
4169,3088069,356
4170,3022015,360
4171,1915058,385
4172,2826238,394
4173,2900263,386
4174,2494634,325
4175,2952477,396
4176,2470548,364
4177,2904256,425
4178,1909954,306
4179,3050604,397
4180,2585117,436
4181,2644798,364
4182,2386254,391
4183,2849284,400
4184,2626383,389
4185,3805165,403
4186,3006261,368
4187,2806056,347
4188,2680028,367
4189,1791392,384
4190,2237562,378
4191,2733676,354
4192,2017541,360
4193,2668364,408
4194,2412330,396
4195,3511199,341
4196,2089177,345
4197,2430928,359
4198,3442399,399
4199,2395681,396
4200,2565869,356
4201,2857040,414
4202,1547690,353
4203,3343678,379
4204,2691639,376
4205,2903473,398
4206,3280673,448
4207,3385211,394
4208,2482976,405
4209,2706670,408
4210,2306991,418
4211,2447210,336
4212,2989059,404
4213,2515136,392
4214,2414598,391
4215,2437390,384
4216,2457200,372
4217,2710979,425
4218,2324519,367
4219,2694742,381
4220,1894655,364
4221,1963516,366
4222,2751622,405
4223,2753244,379
4224,3100520,427
4225,2355607,394
4226,2939924,410
4227,1928152,348
4228,2275038,426
4229,3851063,453
4230,2788489,407
4231,2633484,399
4232,2552761,391
4233,1716077,364
4234,2456773,418
4235,3224917,347
4236,2260208,371
4237,1452007,361
4238,1956773,354
4239,2380880,407
4240,2268361,371
4241,3254150,385
4242,2866142,413
4243,2384001,383
4244,2426206,376
4245,3228048,418
4246,2922149,427
4247,2842310,402
4248,3674714,432
4249,2558749,338
4250,1679911,388
4251,1968858,366
4252,2565850,388
4253,1517179,392
4254,2109152,355
4255,2948565,413
4256,1953691,410
4257,2617642,392
4258,2212448,405
4259,3099808,404
4260,2141938,332
4261,2618240,413
4262,2920115,369
4263,2482864,405
4264,2757110,361
4265,2388555,313
4266,2903497,403
4267,3202397,362
4268,2548137,356
4269,2631912,385
4270,2721020,396
4271,3307081,424
4272,2800544,404
4273,2712565,383
4274,2319019,391
4275,2606150,409
4276,2617879,403
4277,2587597,394
4278,2558100,405
4279,2337723,355
4280,2681585,396
4281,2789523,430
4282,2207110,253
4283,2235183,254
4284,2752897,417
4285,2705345,392
4286,3026159,408
4287,2301711,394
4288,2071019,379
4289,2054078,357
4290,2675471,396
4291,3390826,436
4292,2012367,338
4293,2398590,410
4294,2387218,380
4295,2564686,408
4296,2952846,390
4297,1925770,416
4298,1693231,372
4299,3480255,404
4300,2935012,353
4301,2168275,436
4302,1503542,386
4303,2787096,411
4304,2154750,344
4305,3058045,431
4306,3272480,368
4307,2481660,358
4308,2110950,370
4309,2065296,384
4310,2747035,412
4311,2346197,358
4312,3574099,366
4313,2289444,336
4314,2969023,371
4315,2484314,431
4316,1698791,376
4317,1706709,318
4318,3104032,393
4319,2382246,370
4320,2608683,412
4321,2081476,377
4322,2063416,332
4323,2358979,404
4324,3450408,410
4325,2081276,422
4326,2498142,369
4327,2446888,369
4328,2441318,419
4329,2598305,393
4330,2475244,406
4331,2555809,363
4332,2577167,366
4333,3187195,372
4334,2716412,375
4335,1679178,378
4336,2149597,453
4337,2237994,352
4338,2308768,359
4339,2675356,417
4340,2624324,405
4341,2455240,369
4342,2569604,386
4343,2240777,351
4344,2804613,443
4345,2469738,340
4346,2529448,414
4347,1969096,376
4348,2365414,384
4349,2910212,390
4350,3546544,375
4351,2364026,389
4352,2788839,421
4353,2376460,348
4354,2114594,348
4355,2692497,359
4356,2350679,374
4357,2052139,358
4358,2720988,404
4359,2277397,362
4360,1920919,315
4361,2721111,405
4362,2559238,377
4363,1882978,373
4364,2692507,359
4365,3229583,363
4366,2304622,320
4367,2317243,384
4368,2671217,425
4369,1799513,357
4370,2413268,428
4371,2800170,370
4372,2987539,383
4373,3566465,445
4374,1890138,384
4375,2876898,433
4376,2390391,276
4377,2760442,377
4378,3115055,419
4379,2736220,402
4380,2834850,402
4381,2843403,415
4382,2607397,380
4383,2194039,407
4384,2200473,311
4385,2157422,409
4386,3182029,407
4387,1800196,389
4388,1916865,387
4389,2788675,442
4390,1877894,322
4391,2058139,318
4392,1541573,356
4393,2749593,349
4394,1805628,383
4395,2279013,376
4396,2652767,423
4397,2539337,370
4398,2439425,383
4399,2342125,231
4400,1691815,337
4401,2566229,417
4402,2722112,384
4403,2836013,370
4404,2731229,384
4405,2476872,368
4406,2118914,374
4407,2391981,413
4408,3192684,398
4409,3505549,373
4410,3900327,435
4411,2594207,340
4412,2016778,366
4413,2547840,384
4414,2973289,334
4415,3066405,407
4416,2890585,407
4417,2624987,382
4418,1737587,389
4419,2671978,414
4420,2738179,391
4421,2307860,375
4422,2156764,330
4423,2552851,412
4424,2881595,373
4425,2617134,366
4426,2380580,357
4427,1958029,307
4428,2383666,351
4429,1860431,334
4430,2817088,382
4431,1834115,319
4432,2632455,434
4433,2784743,429
4434,2511139,389
4435,2413870,377
4436,2979718,370
4437,2354987,391
4438,2243654,377
4439,2798610,393
4440,2355426,431
4441,2831282,438
4442,3689528,393
4443,1920757,412
4444,2483798,401
4445,2507023,408
4446,2742662,396
4447,2763121,356
4448,3098341,372
4449,3694066,394
4450,3247481,367
4451,2296248,380
4452,2489518,380
4453,2900195,405
4454,2331584,348
4455,2354618,374
4456,3240698,342
4457,2906854,388
4458,2947902,413
4459,2179123,382
4460,2186033,389
4461,2672393,416
4462,2640772,415
4463,2504620,390
4464,2017272,421
4465,2875164,376
4466,3722694,386
4467,2305475,399
4468,1603385,402
4469,2131018,382
4470,3200247,415
4471,2316337,420
4472,3222686,411
4473,1808955,331
4474,3247251,350
4475,1827188,383
4476,2873444,396
4477,2732014,393
4478,2312610,359
4479,2687857,408
4480,3623717,375
4481,2361841,369
4482,2125948,368
4483,2610377,475
4484,3076356,408
4485,2468667,388
4486,3404007,421
4487,2374190,385
4488,2932489,410
4489,2424577,316
4490,2811847,386
4491,2395610,399
4492,2700987,406
4493,2513397,355
4494,2295989,420
4495,2285059,297
4496,3101315,368
4497,2467804,393
4498,3271563,412
4499,2265424,397
4500,3492678,381
4501,2586543,415
4502,2191513,378
4503,2686242,376
4504,1837698,375
4505,3801159,404
4506,2051842,382
4507,1990031,421
4508,1840508,376
4509,1797623,399
4510,2204822,369
4511,3168604,387
4512,2368090,372
4513,1972961,345
4514,2776199,397
4515,2510472,390
4516,2347835,356
4517,2145919,377
4518,2609605,378
4519,3314821,386
4520,1445473,375
4521,3106898,394
4522,2796873,459
4523,2878320,385
4524,2119718,373
4525,2891765,384
4526,1687385,398
4527,2220364,412
4528,2588485,369
4529,3225493,392
4530,2551625,342
4531,1851501,386
4532,2496090,365
4533,2957593,389
4534,2329890,397
4535,3208980,415
4536,2263678,312
4537,2483836,402
4538,1864813,354
4539,2493277,403
4540,2731883,378
4541,2134376,419
4542,2095223,356
4543,3031462,428
4544,2125764,419
4545,2802831,369
4546,2834237,392
4547,2485633,353
4548,2168245,356
4549,1575981,365
4550,2872248,416
4551,2393108,416
4552,2562575,416
4553,2184954,356
4554,2681671,383
4555,2748424,403
4556,2464117,411
4557,2134202,294
4558,2755250,399
4559,2815711,385
4560,2612248,369
4561,1650104,364
4562,2741541,371
4563,2121947,337
4564,3220823,387
4565,2648079,394
4566,2833331,430
4567,2169463,408
4568,2178980,367
4569,3257968,358
4570,2377813,368
4571,2942536,420
4572,3557478,340
4573,3471122,384
4574,1707519,415
4575,2688669,423
4576,2490465,370
4577,2352780,356
4578,2186345,382
4579,2066843,339
4580,2696458,393
4581,2751664,389
4582,2460298,382
4583,2670924,324
4584,1631327,398
4585,3078165,411
4586,3153268,401
4587,3019314,373
4588,2131142,364
4589,2521936,429
4590,2545970,387
4591,3106462,342
4592,2199351,342
4593,2887863,405
4594,2031443,406
4595,2472016,419
4596,2291712,395
4597,2457618,396
4598,2688232,372
4599,3159830,432
4600,2053637,343
4601,2137686,389
4602,1980631,357
4603,3191386,392
4604,3138304,347
4605,2154567,380
4606,2055078,393
4607,2365000,378
4608,2110019,374
4609,2365406,391
4610,1858450,314
4611,2818793,398
4612,2043212,371
4613,2833875,389
4614,1130090,271
4615,2685355,344
4616,3133464,400
4617,2890797,413
4618,2938762,410
4619,2292745,390
4620,2380312,412
4621,2625502,387
4622,2106020,388
4623,2447000,348
4624,2361946,385
4625,2723122,317
4626,2941066,382
4627,2571752,412
4628,3229290,340
4629,1917442,331
4630,2436175,374
4631,2261119,363
4632,2036150,356
4633,2106640,341
4634,2197505,387
4635,2238837,359
4636,2350122,396
4637,3481254,368
4638,2433356,419
4639,2402530,364
4640,2201828,434
4641,3043578,437
4642,2044572,424
4643,2111347,410
4644,3155220,399
4645,2439059,396
4646,2535977,415
4647,2393201,403
4648,3513813,384
4649,2625321,412
4650,2328725,400
4651,2974272,407
4652,3062062,365
4653,2426728,452
4654,2421333,378
4655,3025650,351
4656,2235963,372
4657,3313986,384
4658,2238834,378
4659,3402702,345
4660,2056109,412
4661,2667899,441
4662,3653016,407
4663,2220462,396
4664,2165966,372
4665,2975153,403
4666,2336978,355
4667,3293528,410
4668,3003135,378
4669,2986201,392
4670,2129121,416
4671,2220335,374
4672,2372780,399
4673,2664640,391
4674,2902553,417
4675,3080260,401
4676,2891236,375
4677,2531834,382
4678,2362245,398
4679,2532419,364
4680,2254725,389
4681,3030441,384
4682,2219774,389
4683,1868182,398
4684,2571124,368
4685,2133160,345
4686,1987985,398
4687,2780353,374
4688,2795821,423
4689,3086157,392
4690,2755628,425
4691,2330884,405
4692,2575838,412
4693,2656037,389
4694,2563551,338
4695,2464695,353
4696,2694148,432
4697,2049824,338
4698,1968636,401
4699,2149729,378
4700,2643419,403
4701,3525834,370
4702,3034177,377
4703,2833565,402
4704,2087611,373
4705,3016113,381
4706,1802952,435
4707,2387446,349
4708,2716037,466
4709,2912527,424
4710,2797708,368
4711,2466812,364
4712,2593461,378
4713,2043586,367
4714,2080703,394
4715,2232572,362
4716,2533587,367
4717,2293021,372
4718,3159440,436
4719,2761870,403
4720,2307340,412
4721,2592636,420
4722,2762336,389
4723,1862613,345
4724,2414230,361
4725,2125873,383
4726,2703027,425
4727,2326035,372
4728,2331498,371
4729,2580609,401
4730,2327221,390
4731,2419800,424
4732,2267090,369
4733,2557926,368
4734,2472496,383
4735,3018352,378
4736,2671116,343
4737,3038892,344
4738,3454829,378
4739,2234361,432
4740,1897384,405
4741,3263801,404
4742,3500327,409
4743,3225107,371
4744,2861858,374
4745,2704074,373
4746,2771515,374
4747,2577182,337
4748,2679514,387
4749,2516636,413
4750,2376484,412
4751,3509795,430
4752,3740519,378
4753,2797704,389
4754,2172302,378
4755,1787447,334
4756,2269527,326
4757,2555208,413
4758,2468993,394
4759,2163013,378
4760,3096085,364
4761,3575078,418
4762,2403445,352
4763,2062152,344
4764,3481990,386
4765,4213381,365
4766,2183077,345
4767,2073203,384
4768,2860621,389
4769,1989506,353
4770,2767093,392
4771,2729076,416
4772,2425672,337
